Date,Symbol,Open,High,Low,Close,PrevClose,Volume,Turnover,VWAP,Trades,Daily_Return_%,MA_20,MA_50,Daily_Range,Avg_Price,Daily_Volatility_%,Year,Month,Quarter,Day_of_Week,Is_Weekend,MA_5,MA_200,Golden_Cross,Death_Cross,Return_Category,Volume_MA_20,High_Volume
2008-01-01,TATAMOTORS,742.0,766.5,737.0,762.35,741.9,1325083,1000828454.55,755.29,,2.756436177382403,743.5274999999999,735.9120000000001,29.5,755.2833333333333,3.869613694497278,2008,1,1,Tuesday,False,741.42,721.2280000000001,False,False,Moderate_Positive,957195.4,True
2008-01-02,TATAMOTORS,766.85,797.0,753.0,793.55,762.35,2033504,1580372314.25,777.17,,4.092608381976773,746.1400000000001,735.8709999999999,44.0,781.1833333333334,5.544704177430534,2008,1,1,Wednesday,False,752.78,721.1702499999999,False,False,Moderate_Positive,1027307.0,True
2008-01-03,TATAMOTORS,800.0,816.0,780.05,791.6,793.55,2027738,1616233849.0,797.06,,-0.24573120786339,747.1,736.2109999999999,35.950000000000045,795.8833333333333,4.541435068216276,2008,1,1,Thursday,False,763.75,721.1805,False,False,Neutral,1058158.2,True
2008-01-04,TATAMOTORS,800.0,824.1,771.15,781.65,791.6,1776745,1415587341.15,796.73,,-1.2569479535118804,747.4100000000001,735.832,52.950000000000045,792.3000000000001,6.774131644597972,2008,1,1,Friday,False,774.21,721.3259999999999,False,False,Neutral,1106605.8,True
2008-01-07,TATAMOTORS,783.0,807.8,763.0,785.4,781.65,1457640,1151900258.85,790.25,,0.4797543657647284,748.315,735.444,44.799999999999955,785.4,5.704099821746874,2008,1,1,Monday,False,782.9100000000001,721.655,False,False,Neutral,1123076.8,True
2008-01-08,TATAMOTORS,790.0,799.5,765.4,774.9,785.4,1407617,1100496195.95,781.82,,-1.3368983957219251,748.7375,734.797,34.10000000000002,779.9333333333334,4.400567815201964,2008,1,1,Tuesday,False,785.42,721.94725,False,False,Neutral,1167389.6,True
2008-01-09,TATAMOTORS,767.0,787.0,754.0,770.2,774.9,1160319,893241074.7,769.82,,-0.6065298748225489,748.4875,734.8459999999999,33.0,770.4,4.284601402233186,2008,1,1,Wednesday,False,780.75,722.1572499999999,False,False,Neutral,1191600.7,False
2008-01-10,TATAMOTORS,783.0,802.0,744.1,749.2,770.2,3382646,2640869127.7,780.71,,-2.726564528693846,747.4449999999999,734.673,57.89999999999998,765.1,7.728243459690333,2008,1,1,Thursday,False,772.27,722.54875,False,False,Moderate_Negative,1327445.85,True
2008-01-11,TATAMOTORS,779.95,779.95,736.15,763.1,749.2,1284579,972188648.45,756.81,,1.8553123331553627,747.4425,734.9960000000001,43.80000000000007,759.7333333333332,5.739745773817333,2008,1,1,Friday,False,768.5600000000001,722.95725,False,False,Neutral,1334334.75,False
2008-01-14,TATAMOTORS,764.9,779.5,758.9,765.6,763.1,977468,748804154.6,766.07,,0.3276110601493906,748.48,735.212,20.600000000000023,768.0,2.690700104493211,2008,1,1,Monday,False,764.6000000000001,723.37125,False,False,Neutral,1338132.85,False
2008-01-15,TATAMOTORS,777.7,790.0,758.65,769.0,765.6,1232319,947138806.8,768.58,,0.4440961337513032,751.8425,735.789,31.350000000000023,772.5500000000001,4.076723016905075,2008,1,1,Tuesday,False,763.4200000000001,723.7857500000001,False,False,Neutral,1336212.45,False
2008-01-16,TATAMOTORS,750.0,755.0,730.3,749.95,769.0,1204742,893797888.9,741.9,,-2.4772431729518796,754.2299999999999,736.3989999999999,24.700000000000045,745.0833333333334,3.2935529035269075,2008,1,1,Wednesday,False,759.37,724.0169999999999,False,False,Moderate_Negative,1362929.75,False
2008-01-17,TATAMOTORS,750.0,755.0,730.35,736.65,749.95,879267,649826469.35,739.05,,-1.7734515634375714,756.5275,736.7259999999999,24.649999999999977,740.6666666666666,3.3462295527048096,2008,1,1,Thursday,False,756.86,724.0925,False,False,Neutral,1324289.15,False
2008-01-18,TATAMOTORS,736.65,737.7,706.3,714.3,736.65,783241,569676189.95,727.33,,-3.034005294237429,756.735,736.8610000000001,31.40000000000009,719.4333333333334,4.395912081758378,2008,1,1,Friday,False,747.1,724.05,False,False,Moderate_Negative,1297141.2,False
2008-01-21,TATAMOTORS,714.0,716.0,637.15,653.65,714.3,1254800,839324685.55,668.89,,-8.49083018339633,752.8974999999999,736.038,78.85000000000002,668.9333333333334,12.063030673908058,2008,1,1,Monday,False,724.7099999999999,723.75625,False,False,Strong_Negative,1335189.6,False
2008-01-22,TATAMOTORS,635.0,690.0,530.5,650.9,653.65,1418976,883080652.4,622.34,,-0.4207144496290064,747.8375,735.3689999999999,159.5,623.8000000000001,24.50453218620372,2008,1,1,Tuesday,False,701.0899999999999,723.3792500000001,False,False,Neutral,1369260.45,True
2008-01-23,TATAMOTORS,680.0,710.0,639.0,658.85,650.9,1051545,700451853.9,666.12,,1.2213857735443303,743.9425,734.68,71.0,669.2833333333333,10.776352735827578,2008,1,1,Wednesday,False,682.87,722.9222500000001,False,False,Neutral,1366894.4,False
2008-01-24,TATAMOTORS,673.0,693.4,645.0,658.55,658.85,1152704,771998216.95,669.73,,-0.0455338847992818,740.0325,733.698,48.39999999999998,665.65,7.349479918001666,2008,1,1,Thursday,False,667.25,722.562,False,False,Neutral,1369586.3,False
2008-01-25,TATAMOTORS,667.1,718.0,667.0,710.45,658.55,1218813,857176452.6,703.29,,7.880950573229079,739.0875,733.928,51.0,698.4833333333332,7.178548807094094,2008,1,1,Friday,False,666.4799999999999,722.50175,False,False,Strong_Positive,1392664.0,False
