Date,Symbol,Open,High,Low,Close,PrevClose,Volume,Turnover,VWAP,Trades,Daily_Return_%,MA_20,MA_50,Daily_Range,Avg_Price,Daily_Volatility_%,Year,Month,Quarter,Day_of_Week,Is_Weekend,MA_5,MA_200,Golden_Cross,Death_Cross,Return_Category,Volume_MA_20,High_Volume
2014-01-01,TATAMOTORS,377.55,378.8,374.05,374.95,376.4,1350265,508987388.15,376.95,14909.0,-0.3852284803400608,375.455,381.332,4.75,375.93333333333334,1.266835578077077,2014,1,1,Wednesday,False,373.99,322.4455,False,False,Neutral,5884246.8,False
2014-01-02,TATAMOTORS,374.95,376.2,369.2,372.35,374.95,2983093,1112637239.4,372.98,39644.0,-0.6934257901053383,374.5575,381.28600000000006,7.0,372.5833333333333,1.8799516583859273,2014,1,1,Thursday,False,374.08,322.879,False,False,Neutral,5782389.1,False
2014-01-03,TATAMOTORS,368.0,368.0,360.0,362.7,372.35,4950946,1796537048.95,362.87,84245.0,-2.591647643346323,373.1475,380.95399999999995,8.0,363.56666666666666,2.2056796250344637,2014,1,1,Friday,False,372.24,323.3245,False,False,Moderate_Negative,5797233.65,False
2014-01-06,TATAMOTORS,367.5,370.5,364.2,366.95,362.7,5431816,1998537588.7,367.93,67547.0,1.1717673007995588,371.8225,380.768,6.300000000000011,367.2166666666667,1.7168551573783928,2014,1,1,Monday,False,370.67,323.8075,False,False,Neutral,5676438.25,False
2014-01-07,TATAMOTORS,367.0,370.0,363.75,365.1,366.95,3978229,1460609147.0,367.15,50120.0,-0.504155879547613,370.5425,380.51800000000003,6.25,366.2833333333333,1.7118597644480964,2014,1,1,Tuesday,False,368.40999999999997,324.28125,False,False,Neutral,5495526.5,False
2014-01-08,TATAMOTORS,365.1,371.6,364.55,370.25,365.1,5397831,1989681490.95,368.61,90284.0,1.4105724459052251,370.165,380.29,7.050000000000011,368.8,1.9041188386225556,2014,1,1,Wednesday,False,367.46999999999997,324.77875,False,False,Neutral,5349233.55,True
2014-01-09,TATAMOTORS,372.2,372.4,365.0,367.95,370.25,3565546,1311746794.5,367.9,85784.0,-0.6212018906144529,370.54,380.05699999999996,7.399999999999977,368.45,2.0111428183177003,2014,1,1,Thursday,False,366.59000000000003,325.2395,False,False,Neutral,4756334.4,False
2014-01-10,TATAMOTORS,370.0,370.6,365.5,367.0,367.95,3067850,1128691158.2,367.91,50598.0,-0.2581872537029456,370.3725,379.77399999999994,5.100000000000023,367.7,1.3896457765667636,2014,1,1,Friday,False,367.45,325.72875,False,False,Neutral,4479619.75,False
2014-01-13,TATAMOTORS,372.65,379.45,371.75,376.15,367.0,6635467,2493370738.35,375.76,109578.0,2.493188010899176,370.7775,379.605,7.699999999999989,375.7833333333333,2.0470556958660078,2014,1,1,Monday,False,369.28999999999996,326.282,False,False,Moderate_Positive,4573703.65,True
2014-01-14,TATAMOTORS,375.1,375.5,368.1,371.8,376.15,3237644,1202375693.25,371.37,45274.0,-1.1564535424697504,371.025,379.221,7.399999999999977,371.8,1.9903173749327534,2014,1,1,Tuesday,False,370.63,326.805,False,False,Neutral,4386880.3,False
2014-01-15,TATAMOTORS,374.0,378.15,372.7,377.3,371.8,4795274,1802411117.1,375.87,66421.0,1.4792899408284024,371.46500000000003,378.861,5.449999999999989,376.04999999999995,1.4444738934534822,2014,1,1,Wednesday,False,372.04,327.4055,False,False,Neutral,4189976.15,True
2014-01-16,TATAMOTORS,379.0,379.0,366.8,369.75,377.3,7705700,2852730043.65,370.21,76889.0,-2.0010601643254735,371.475,378.435,12.199999999999989,371.84999999999997,3.299526707234615,2014,1,1,Thursday,False,372.4,327.96574999999996,False,False,Moderate_Negative,4204358.3,True
2014-01-17,TATAMOTORS,367.5,373.9,367.05,369.7,369.75,4947903,1831981936.7,370.25,38733.0,-0.0135226504394892,371.275,378.226,6.849999999999966,370.2166666666667,1.8528536651338832,2014,1,1,Friday,False,372.94,328.53824999999995,False,False,Neutral,4186402.65,True
2014-01-20,TATAMOTORS,371.05,376.75,370.5,374.9,369.7,3212466,1200368514.3,373.66,29444.0,1.4065458479848496,371.2375,378.041,6.25,374.05,1.6671112296612431,2014,1,1,Monday,False,372.69,329.12925,False,False,Neutral,4185559.35,False
2014-01-21,TATAMOTORS,375.0,387.8,372.2,384.8,374.9,5720137,2195256008.9,383.78,65229.0,2.640704187783418,371.84499999999997,378.195,15.600000000000023,381.59999999999997,4.05405405405406,2014,1,1,Tuesday,False,375.28999999999996,329.7389999999999,False,False,Moderate_Positive,4357896.05,True
2014-01-22,TATAMOTORS,381.45,387.5,380.05,386.1,384.8,5594747,2156688148.4,385.48,66842.0,0.3378378378378407,372.6375,378.717,7.449999999999989,384.55,1.9295519295519266,2014,1,1,Wednesday,False,377.05,330.3295,False,False,Neutral,4360712.95,True
2014-01-23,TATAMOTORS,385.25,389.0,380.7,383.6,386.1,3750003,1444192623.8,385.12,61823.0,-0.6475006475006474,373.2225,379.065,8.300000000000011,384.4333333333334,2.1637122002085536,2014,1,1,Thursday,False,379.82,330.85675000000003,False,False,Neutral,4383099.7,False
2014-01-24,TATAMOTORS,379.0,382.05,368.8,370.4,383.6,3581923,1334581339.2,372.59,45491.0,-3.441084462982285,373.1475,378.73199999999997,13.25,373.75,3.577213822894169,2014,1,1,Friday,False,379.96,331.333,False,False,Moderate_Negative,4397082.45,False
2014-01-27,TATAMOTORS,363.0,363.0,345.55,348.25,370.4,9140386,3226988633.9,353.05,147140.0,-5.980021598272132,371.82,377.852,17.44999999999999,352.26666666666665,5.010768126346012,2014,1,1,Monday,False,374.63,331.72925000000004,False,False,Strong_Negative,4669442.0,True
2014-01-28,TATAMOTORS,345.5,359.4,345.5,356.25,348.25,6542003,2311820695.3,353.38,71309.0,2.297200287150036,370.8125,377.15,13.899999999999977,353.7166666666667,3.901754385964906,2014,1,1,Tuesday,False,368.91999999999996,332.15574999999995,False,False,Moderate_Positive,4779461.45,True
2014-01-29,TATAMOTORS,360.1,362.55,350.55,351.75,356.25,3252615,1161466070.85,357.09,38172.0,-1.263157894736842,369.65250000000003,376.465,12.0,354.95,3.411513859275053,2014,1,1,Wednesday,False,362.05,332.5585,False,False,Neutral,4874578.95,False
2014-01-30,TATAMOTORS,349.3,367.5,349.0,361.75,351.75,9019795,3220381392.75,357.03,75744.0,2.8429282160625444,369.1225,376.037,18.5,359.4166666666667,5.1140290255701455,2014,1,1,Thursday,False,357.68,332.955,False,False,Moderate_Positive,5176414.05,True
2014-01-31,TATAMOTORS,358.4,358.4,347.0,349.55,361.75,6859611,2404053200.6,350.46,85638.0,-3.372494816862471,368.46500000000003,375.545,11.399999999999977,351.65000000000003,3.261336003432979,2014,1,1,Friday,False,353.51,333.2765,False,False,Moderate_Negative,5271847.3,True
2014-02-03,TATAMOTORS,347.0,349.75,335.6,336.4,349.55,5577370,1895312277.35,339.82,76144.0,-3.7619796881705145,366.9375,374.55,14.149999999999977,340.5833333333333,4.206302021403085,2014,2,1,Monday,False,351.14,333.551,False,False,Moderate_Negative,5279125.0,True
2014-02-04,TATAMOTORS,332.1,346.7,332.1,345.85,336.4,11339969,3873664707.0,341.59,126492.0,2.809155766944128,365.975,373.66200000000003,14.599999999999966,341.55,4.221483302009531,2014,2,1,Tuesday,False,349.06,333.81375,False,False,Moderate_Positive,5647212.0,True
2014-02-05,TATAMOTORS,343.0,358.5,339.55,355.1,345.85,9337843,3266544385.1,349.82,134320.0,2.6745699002457712,365.2175,372.78,18.94999999999999,351.05,5.336524922557023,2014,2,1,Wednesday,False,349.73,334.10774999999995,False,False,Moderate_Positive,5844212.6,True
2014-02-06,TATAMOTORS,353.05,360.25,349.0,357.65,355.1,7999919,2846321706.75,355.79,64905.0,0.7181075753308799,364.7025,371.975,11.25,355.6333333333334,3.145533342653432,2014,2,1,Thursday,False,348.90999999999997,334.41525,False,False,Neutral,6065931.25,True
2014-02-07,TATAMOTORS,360.0,363.0,356.1,360.2,357.65,5432815,1953687120.4,359.61,55493.0,0.7129875576681145,364.3625,371.205,6.899999999999977,359.76666666666665,1.9156024430871677,2014,2,1,Friday,False,351.04,334.71625,False,False,Neutral,6184179.5,False
2014-02-10,TATAMOTORS,365.0,367.4,358.0,364.05,360.2,6509957,2373237886.45,364.56,77180.0,1.068850638534154,363.75750000000005,370.48800000000006,9.399999999999977,363.15000000000003,2.5820629034473224,2014,2,1,Monday,False,356.57,335.04974999999996,False,False,Neutral,6177904.0,True
2014-02-10,TATAMOTORS,365.0,367.4,358.0,364.05,360.2,6509957,2373237886.45,364.56,77180.0,1.068850638534154,363.37,369.788,9.399999999999977,363.15000000000003,2.5820629034473224,2014,2,1,Monday,False,360.21000000000004,335.44200000000006,False,False,Neutral,6341519.65,True
2014-02-11,TATAMOTORS,381.05,382.7,370.65,374.5,364.05,15661815,5885554870.95,375.79,168062.0,2.8704848235132507,363.23,369.425,12.050000000000011,375.95,3.217623497997333,2014,2,1,Tuesday,False,364.09,335.85925000000003,False,False,Moderate_Positive,6884846.7,True
2014-02-12,TATAMOTORS,376.0,383.0,375.15,376.65,374.5,7720562,2920136419.85,378.23,85385.0,0.5740987983978578,363.575,369.152,7.850000000000023,378.26666666666665,2.084163016062664,2014,2,1,Wednesday,False,367.89,336.25050000000005,False,False,Neutral,6885589.8,True
2014-02-13,TATAMOTORS,380.0,383.45,374.7,375.95,376.65,6753321,2561898404.65,379.35,94374.0,-0.1858489313686416,363.8875,368.85299999999995,8.75,378.0333333333333,2.327437159196702,2014,2,1,Thursday,False,371.04,336.629,False,False,Neutral,6975860.7,False
2014-02-14,TATAMOTORS,380.2,390.0,380.2,388.8,375.95,6688954,2570869009.5,384.35,87433.0,3.418007713791734,364.5825,368.76,9.800000000000011,386.3333333333333,2.5205761316872457,2014,2,1,Friday,False,375.99,337.0725,False,False,Moderate_Positive,7149685.1,False
2014-02-17,TATAMOTORS,392.05,395.45,384.25,386.6,388.8,8551120,3324614996.15,388.79,91511.0,-0.565843621399174,364.6725,368.67800000000005,11.199999999999989,388.7666666666667,2.8970512157268464,2014,2,1,Monday,False,380.5,337.46025000000003,False,False,Neutral,7291234.25,True
