Date,Symbol,Open,High,Low,Close,PrevClose,Volume,Turnover,VWAP,Trades,Daily_Return_%,MA_20,MA_50,Daily_Range,Avg_Price,Daily_Volatility_%,Year,Month,Quarter,Day_of_Week,Is_Weekend,MA_5,MA_200,Golden_Cross,Death_Cross,Return_Category,Volume_MA_20,High_Volume
2009-01-01,TATAMOTORS,160.95,179.3,159.1,170.5,159.85,1606898,266282557.85,165.71,,6.662496090084458,162.0225,161.001,20.200000000000017,169.63333333333333,11.84750733137831,2009,1,1,Thursday,False,158.26,412.82200000000006,False,False,Strong_Positive,2392605.9,False
2009-01-02,TATAMOTORS,174.0,182.4,170.6,176.05,170.5,3673821,651670515.65,177.38,,3.2551319648093906,163.27749999999997,159.642,11.800000000000011,176.35,6.70264129508663,2009,1,1,Friday,False,162.32999999999998,410.51399999999995,False,False,Moderate_Positive,2441348.95,True
2009-01-05,TATAMOTORS,185.0,185.0,175.05,178.45,176.05,2648005,473373296.5,178.77,,1.3632490769667578,164.5425,158.256,9.949999999999989,179.5,5.575791538246001,2009,1,1,Monday,False,168.23,408.35925000000003,False,False,Neutral,2443974.65,True
2009-01-06,TATAMOTORS,179.95,188.95,175.55,186.45,178.45,3685004,681017126.15,184.81,,4.483048472961614,166.26,157.42,13.399999999999977,183.65,7.1869133816036355,2009,1,1,Tuesday,False,174.26,406.19425,False,False,Moderate_Positive,2521510.05,True
2009-01-07,TATAMOTORS,189.0,189.0,169.05,174.15,186.45,1636689,294205179.5,179.76,,-6.596942880128712,166.79500000000002,157.011,19.94999999999999,177.4,11.45564168819982,2009,1,1,Wednesday,False,177.12,403.81174999999996,False,False,Strong_Negative,2394183.7,False
2009-01-09,TATAMOTORS,180.0,180.0,157.2,165.75,174.15,2342208,389002497.9,166.08,,-4.823428079242036,167.05,157.07399999999998,22.80000000000001,167.65,13.755656108597291,2009,1,1,Friday,False,176.17000000000002,401.32449999999994,False,False,Moderate_Negative,2359010.65,False
2009-01-12,TATAMOTORS,166.9,167.85,156.35,161.5,165.75,1997889,323084937.25,161.71,,-2.564102564102564,167.4575,157.504,11.5,161.9,7.120743034055728,2009,1,1,Monday,False,173.26,398.73150000000004,False,False,Moderate_Negative,2356684.9,False
2009-01-13,TATAMOTORS,161.5,162.0,152.2,155.1,161.5,1452243,226378193.5,155.88,,-3.962848297213626,167.305,157.518,9.800000000000011,156.4333333333333,6.3185041908446244,2009,1,1,Tuesday,False,168.59,396.11325000000005,False,False,Moderate_Negative,2341634.65,False
2009-01-14,TATAMOTORS,158.0,159.5,153.0,156.35,155.1,1644244,256223407.4,155.83,,0.8059316569954869,166.875,157.44899999999998,6.5,156.28333333333333,4.157339302846179,2009,1,1,Wednesday,False,162.57,393.61825,False,False,Neutral,2287690.4,False
2009-01-15,TATAMOTORS,152.9,154.5,145.0,150.65,156.35,2206742,328836080.45,149.01,,-3.6456667732651034,166.29500000000002,157.071,9.5,150.04999999999998,6.306007301692665,2009,1,1,Thursday,False,157.87,391.14125,False,False,Moderate_Negative,2285366.35,False
2009-01-16,TATAMOTORS,154.9,154.9,149.6,152.95,150.65,1474667,224553297.3,152.27,,1.5267175572518972,165.26,156.321,5.300000000000011,152.48333333333332,3.4651847008826486,2009,1,1,Friday,False,155.31,388.7925,False,False,Neutral,2233053.9,False
2009-01-19,TATAMOTORS,154.0,154.85,147.7,150.1,152.95,1194224,179231851.5,150.08,,-1.8633540372670776,163.81750000000002,155.444,7.150000000000006,150.88333333333333,4.7634910059960065,2009,1,1,Monday,False,153.03,386.40200000000004,False,False,Neutral,2109217.65,False
2009-01-20,TATAMOTORS,150.1,150.1,145.1,145.75,150.1,1065262,156130636.85,146.57,,-2.898067954696865,161.7125,154.715,5.0,146.98333333333332,3.430531732418525,2009,1,1,Tuesday,False,151.16,383.95200000000006,False,False,Moderate_Negative,2032042.85,False
2009-01-21,TATAMOTORS,147.0,149.9,138.1,139.9,145.75,2197103,315415486.65,143.56,,-4.013722126929671,159.9875,154.363,11.800000000000011,142.63333333333333,8.43459614010008,2009,1,1,Wednesday,False,147.87,381.50550000000004,False,False,Moderate_Negative,2030611.65,True
2009-01-22,TATAMOTORS,141.8,142.9,131.8,132.9,139.9,3074916,418059744.8,135.96,,-5.003573981415296,158.65249999999997,153.866,11.099999999999994,135.86666666666667,8.352144469525955,2009,1,1,Thursday,False,144.32,379.1064999999999,False,False,Strong_Negative,2065194.1,True
2009-01-23,TATAMOTORS,135.0,139.75,130.25,135.05,132.9,1919510,261716963.5,136.35,,1.617757712565843,157.62,153.15699999999998,9.5,135.01666666666668,7.034431691965938,2009,1,1,Friday,False,140.74,376.6215,False,False,Neutral,2083482.8,False
2009-01-27,TATAMOTORS,139.7,141.95,136.15,140.35,135.05,956720,133658272.35,139.7,,3.924472417623089,156.85250000000002,152.876,5.799999999999983,139.48333333333335,4.132525828286415,2009,1,1,Tuesday,False,138.79000000000002,374.17525,False,False,Moderate_Positive,2053632.0,False
2009-01-28,TATAMOTORS,143.15,148.5,141.85,146.65,140.35,1615556,236800120.1,146.57,,4.488778054862851,156.7375,152.8,6.650000000000006,145.66666666666666,4.534606205250601,2009,1,1,Wednesday,False,138.97,371.74975,False,False,Moderate_Positive,2015975.0,False
2009-01-29,TATAMOTORS,154.5,156.0,144.1,152.05,146.65,1945163,292320802.0,150.28,,3.68223661779748,156.525,153.09699999999998,11.900000000000006,150.71666666666667,7.826372903650118,2009,1,1,Thursday,False,141.4,369.39349999999996,False,False,Moderate_Positive,2023856.3,False
2009-01-30,TATAMOTORS,149.7,151.0,145.0,149.65,152.05,1682799,248719197.8,147.8,,-1.5784281486353209,156.015,153.27100000000002,6.0,148.54999999999998,4.009355162044772,2009,1,1,Friday,False,144.75,367.0295,False,False,Neutral,2000983.15,False
2009-02-02,TATAMOTORS,148.05,148.05,140.0,143.75,149.65,1143658,164354384.7,143.71,,-3.942532576010695,154.67749999999998,153.372,8.050000000000011,143.93333333333334,5.600000000000008,2009,2,1,Monday,False,146.49,364.6305,False,False,Moderate_Negative,1977821.15,False
2009-02-03,TATAMOTORS,147.7,147.7,132.0,133.2,143.75,3233527,436732255.05,135.06,,-7.339130434782616,152.53500000000003,153.347,15.699999999999989,137.63333333333333,11.786786786786779,2009,2,1,Tuesday,False,145.06,362.22875,False,False,Strong_Negative,1955806.45,True
2009-02-04,TATAMOTORS,138.0,138.0,132.5,135.45,133.2,2161527,293471295.9,135.77,,1.6891891891891893,150.385,153.532,5.5,135.31666666666666,4.060538944259875,2009,2,1,Wednesday,False,142.82,359.81875,False,False,Neutral,1931482.55,True
2009-02-05,TATAMOTORS,131.3,132.45,129.2,131.1,135.45,2111037,276358849.85,130.91,,-3.2115171650055334,147.6175,153.49400000000003,3.25,130.91666666666666,2.479023646071701,2009,2,1,Thursday,False,138.62999999999997,357.3639999999999,False,False,Moderate_Negative,1852784.2,True
2009-02-06,TATAMOTORS,132.0,139.7,132.0,137.5,131.1,1938748,265896956.1,137.15,,4.881769641495047,145.785,153.578,7.699999999999989,136.4,5.599999999999992,2009,2,1,Friday,False,136.2,354.8875,False,False,Moderate_Positive,1867887.15,True
2009-02-09,TATAMOTORS,140.0,144.1,137.9,141.6,137.5,1215676,171151313.6,140.79,,2.981818181818178,144.5775,153.69299999999998,6.199999999999989,141.20000000000002,4.37853107344632,2009,2,1,Monday,False,135.76999999999998,352.41824999999994,False,False,Moderate_Positive,1811560.55,False
2009-02-10,TATAMOTORS,144.0,144.0,136.6,138.2,141.6,1896812,264965524.1,139.69,,-2.4011299435028293,143.4125,153.649,7.400000000000006,139.6,5.354558610709121,2009,2,1,Tuesday,False,136.77,349.90375,False,False,Moderate_Negative,1806506.7,True
2009-02-10,TATAMOTORS,144.0,144.0,136.6,138.2,141.6,1896812,264965524.1,139.69,,-2.4011299435028293,142.5675,153.675,7.400000000000006,139.6,5.354558610709121,2009,2,1,Tuesday,False,137.32,347.39824999999996,False,False,Moderate_Negative,1828735.15,True
2009-02-11,TATAMOTORS,136.5,138.0,133.5,136.1,138.2,1610458,219164413.55,136.09,,-1.51953690303907,141.555,153.744,4.5,135.86666666666667,3.306392358559883,2009,2,1,Wednesday,False,138.32,344.90824999999995,False,False,Neutral,1827045.85,False
2009-02-12,TATAMOTORS,134.9,138.4,134.0,136.3,136.1,1773475,242345074.0,136.65,,0.1469507714915628,140.8375,153.898,4.400000000000006,136.23333333333332,3.228173147468823,2009,2,1,Thursday,False,138.07999999999998,342.39050000000003,False,False,Neutral,1805382.5,False
2009-02-13,TATAMOTORS,138.2,139.8,136.3,137.75,136.3,2846030,391330789.0,137.5,,1.063829787234034,140.07750000000001,153.988,3.5,137.95000000000002,2.540834845735027,2009,2,1,Friday,False,137.31,339.75675,False,False,Neutral,1873950.65,True
2009-02-16,TATAMOTORS,139.3,142.85,135.0,136.25,137.75,2132270,296493282.1,139.05,,-1.088929219600726,139.385,153.694,7.849999999999994,138.03333333333333,5.7614678899082525,2009,2,1,Monday,False,136.92,337.11550000000005,False,False,Neutral,1920852.95,True
2009-02-17,TATAMOTORS,134.9,135.5,129.6,130.8,136.25,1582854,208965491.45,132.02,,-3.999999999999992,138.6375,153.247,5.900000000000006,131.96666666666667,4.510703363914377,2009,2,1,Tuesday,False,135.44,334.31175,False,False,Moderate_Negative,1946732.55,False
2009-02-18,TATAMOTORS,130.0,134.5,128.0,133.3,130.8,1076719,143055584.9,132.86,,1.91131498470948,138.3075,152.871,6.5,131.93333333333334,4.87621905476369,2009,2,1,Wednesday,False,134.88000000000002,331.54825,False,False,Neutral,1890713.35,False
2009-02-19,TATAMOTORS,131.5,136.5,130.5,134.55,133.3,876202,118003128.9,134.68,,0.937734433608402,138.39000000000001,152.293,6.0,133.85,4.459308807134894,2009,2,1,Thursday,False,134.53000000000003,328.81375,False,False,Neutral,1780777.65,False
2009-02-20,TATAMOTORS,133.0,134.9,130.4,133.75,134.55,1253724,166587064.35,132.87,,-0.5945745076179944,138.325,151.755,4.5,133.01666666666668,3.364485981308411,2009,2,1,Friday,False,133.73000000000002,326.084,False,False,Neutral,1747488.35,False
2009-02-24,TATAMOTORS,133.5,133.9,130.05,132.1,133.75,1552376,205113376.8,132.13,,-1.2336448598130882,137.9125,151.33,3.8499999999999943,132.01666666666668,2.9144587433762257,2009,2,1,Tuesday,False,132.90000000000003,323.4005,False,False,Neutral,1777271.15,False
2009-02-25,TATAMOTORS,135.0,140.95,133.8,140.1,132.1,2817446,390097562.8,138.46,,6.056018168054504,137.58499999999998,150.96900000000002,7.149999999999977,138.28333333333333,5.103497501784424,2009,2,1,Wednesday,False,134.76,320.75425,False,False,Strong_Positive,1837365.65,True
2009-02-26,TATAMOTORS,141.95,151.9,138.6,149.95,140.1,6546667,951846579.7,145.39,,7.03069236259814,137.48000000000002,150.66899999999998,13.300000000000011,146.81666666666666,8.86962320773592,2009,2,1,Thursday,False,138.09,318.1585,False,False,Strong_Positive,2067440.85,True
2009-02-27,TATAMOTORS,152.0,156.75,145.25,149.3,149.95,5776999,872370923.95,151.01,,-0.4334778259419655,137.4625,150.41,11.5,150.43333333333334,7.702612190221031,2009,2,1,Friday,False,141.04000000000002,315.57425,False,False,Neutral,2272150.85,True
2009-03-02,TATAMOTORS,146.1,153.9,143.3,145.55,149.3,3822556,572402086.75,149.74,,-2.511721366376423,137.5525,149.84799999999998,10.599999999999994,147.58333333333334,7.282720714531085,2009,3,1,Monday,False,143.4,312.95849999999996,False,False,Moderate_Negative,2406095.75,True
2009-03-03,TATAMOTORS,148.0,149.75,140.45,141.85,145.55,2647522,386838379.1,146.11,,-2.542081758845769,137.98499999999999,149.106,9.300000000000011,144.01666666666665,6.5562213605921835,2009,3,1,Tuesday,False,145.35,310.36800000000005,False,False,Moderate_Negative,2376795.5,True
2009-03-04,TATAMOTORS,144.7,147.7,139.3,143.1,141.85,2464751,352481437.2,143.01,,0.8812125484666903,138.3675,148.211,8.399999999999977,143.36666666666667,5.870020964360571,2009,3,1,Wednesday,False,145.95,307.72450000000003,False,False,Neutral,2391956.7,True
2009-03-05,TATAMOTORS,146.0,147.25,138.1,139.35,143.1,3361062,476960601.25,141.91,,-2.620545073375262,138.78,147.51,9.150000000000006,141.5666666666667,6.566200215285257,2009,3,1,Thursday,False,143.82999999999998,305.0285,False,False,Moderate_Negative,2454457.95,True
2009-03-06,TATAMOTORS,135.15,139.45,135.15,138.65,139.35,2464971,340031929.95,137.95,,-0.5023322569070604,138.8375,147.091,4.299999999999983,137.75,3.1013342949873657,2009,3,1,Friday,False,141.7,302.27775,False,False,Neutral,2480769.1,False
2009-03-09,TATAMOTORS,140.0,141.0,135.2,136.65,138.65,1699420,234180171.15,137.8,,-1.44248106743599,138.59,146.71,5.800000000000011,137.61666666666667,4.2444200512257675,2009,3,1,Monday,False,139.92000000000002,299.65575,False,False,Neutral,2504956.3,False
2009-03-12,TATAMOTORS,139.9,146.8,139.25,146.05,136.65,2987699,428717820.3,143.49,,6.878887669227958,138.98250000000002,146.517,7.550000000000011,144.03333333333333,5.169462512838076,2009,3,1,Thursday,False,140.76,297.19825000000003,False,False,Strong_Positive,2559500.65,True
2009-03-13,TATAMOTORS,151.0,164.0,151.0,161.7,146.05,5206640,815524229.25,156.63,,10.7155083875385,140.1575,146.77200000000002,13.0,158.9,8.039579468150897,2009,3,1,Friday,False,144.48000000000002,294.9035,False,False,Strong_Positive,2724992.05,True
2009-03-16,TATAMOTORS,163.75,169.3,163.0,166.7,161.7,4355437,724675176.25,166.38,,3.0921459492888066,141.6875,146.98,6.300000000000011,166.33333333333334,3.779244151169773,2009,3,1,Monday,False,149.95,292.58,False,False,Moderate_Positive,2862241.0,True
2009-03-17,TATAMOTORS,166.0,173.2,162.2,171.9,166.7,4584185,767933818.5,167.52,,3.119376124775055,143.4675,147.221,11.0,169.1,6.399069226294357,2009,3,1,Tuesday,False,156.6,290.26175,False,False,Moderate_Positive,3002776.5,True
